PopCode,Area,Sex,Age,AgeInterval,Type,Day,Month,Year,RefCode,Access,Population,NoteCode1,NoteCode2,NoteCode3,LDB
VIC,7,f,6,1,O,30,6,1974,3,O,33724,.,.,.,1
VIC,7,f,7,1,O,30,6,1974,3,O,33171,.,.,.,1
VIC,7,f,8,1,O,30,6,1974,3,O,32562,.,.,.,1
VIC,7,f,9,1,O,30,6,1974,3,O,32943,.,.,.,1
VIC,7,f,10,1,O,30,6,1974,3,O,33707,.,.,.,1
VIC,7,f,11,1,O,30,6,1974,3,O,33940,.,.,.,1
VIC,7,f,12,1,O,30,6,1974,3,O,34237,.,.,.,1
VIC,7,f,13,1,O,30,6,1974,3,O,34476,.,.,.,1
VIC,7,f,14,1,O,30,6,1974,3,O,33290,.,.,.,1
VIC,7,f,15,1,O,30,6,1974,3,O,33527,.,.,.,1
VIC,7,f,16,1,O,30,6,1974,3,O,32503,.,.,.,1
VIC,7,f,17,1,O,30,6,1974,3,O,31982,.,.,.,1
VIC,7,f,18,1,O,30,6,1974,3,O,31775,.,.,.,1
VIC,7,f,19,1,O,30,6,1974,3,O,31949,.,.,.,1
VIC,7,f,20,1,O,30,6,1974,3,O,31268,.,.,.,1
VIC,7,f,21,1,O,30,6,1974,3,O,31801,.,.,.,1
VIC,7,f,22,1,O,30,6,1974,3,O,30764,.,.,.,1
VIC,7,f,23,1,O,30,6,1974,3,O,31421,.,.,.,1
VIC,7,f,24,1,O,30,6,1974,3,O,31384,.,.,.,1
VIC,7,f,25,1,O,30,6,1974,3,O,30354,.,.,.,1
VIC,7,f,26,1,O,30,6,1974,3,O,32125,.,.,.,1
VIC,7,f,27,1,O,30,6,1974,3,O,33547,.,.,.,1
VIC,7,f,28,1,O,30,6,1974,3,O,28007,.,.,.,1
VIC,7,f,29,1,O,30,6,1974,3,O,26026,.,.,.,1
VIC,7,f,30,1,O,30,6,1974,3,O,26247,.,.,.,1
VIC,7,f,31,1,O,30,6,1974,3,O,24064,.,.,.,1
VIC,7,f,32,1,O,30,6,1974,3,O,24094,.,.,.,1
VIC,7,f,33,1,O,30,6,1974,3,O,23167,.,.,.,1
VIC,7,f,34,1,O,30,6,1974,3,O,22522,.,.,.,1
VIC,7,f,35,1,O,30,6,1974,3,O,21973,.,.,.,1
VIC,7,f,36,1,O,30,6,1974,3,O,22420,.,.,.,1
