PopCode,Area,Sex,Age,AgeInterval,Type,Day,Month,Year,RefCode,Access,Population,NoteCode1,NoteCode2,NoteCode3,LDB
TAS,6,f,99,1,O,30,6,1973,3,O,6,.,.,.,1
TAS,6,f,100,+,O,30,6,1973,3,O,,.,.,.,1
TAS,6,f,0,1,O,30,6,1974,3,O,3518,.,.,.,1
TAS,6,f,1,1,O,30,6,1974,3,O,3862,.,.,.,1
TAS,6,f,2,1,O,30,6,1974,3,O,3943,.,.,.,1
TAS,6,f,3,1,O,30,6,1974,3,O,4056,.,.,.,1
TAS,6,f,4,1,O,30,6,1974,3,O,3857,.,.,.,1
TAS,6,f,5,1,O,30,6,1974,3,O,4011,.,.,.,1
TAS,6,f,6,1,O,30,6,1974,3,O,3754,.,.,.,1
TAS,6,f,7,1,O,30,6,1974,3,O,3621,.,.,.,1
TAS,6,f,8,1,O,30,6,1974,3,O,3654,.,.,.,1
TAS,6,f,9,1,O,30,6,1974,3,O,3815,.,.,.,1
TAS,6,f,10,1,O,30,6,1974,3,O,4061,.,.,.,1
TAS,6,f,11,1,O,30,6,1974,3,O,4039,.,.,.,1
TAS,6,f,12,1,O,30,6,1974,3,O,4225,.,.,.,1
TAS,6,f,13,1,O,30,6,1974,3,O,4354,.,.,.,1
TAS,6,f,14,1,O,30,6,1974,3,O,4127,.,.,.,1
TAS,6,f,15,1,O,30,6,1974,3,O,4106,.,.,.,1
TAS,6,f,16,1,O,30,6,1974,3,O,3806,.,.,.,1
TAS,6,f,17,1,O,30,6,1974,3,O,3734,.,.,.,1
TAS,6,f,18,1,O,30,6,1974,3,O,3670,.,.,.,1
TAS,6,f,19,1,O,30,6,1974,3,O,3615,.,.,.,1
TAS,6,f,20,1,O,30,6,1974,3,O,3372,.,.,.,1
TAS,6,f,21,1,O,30,6,1974,3,O,3384,.,.,.,1
TAS,6,f,22,1,O,30,6,1974,3,O,3126,.,.,.,1
TAS,6,f,23,1,O,30,6,1974,3,O,3173,.,.,.,1
TAS,6,f,24,1,O,30,6,1974,3,O,3189,.,.,.,1
TAS,6,f,25,1,O,30,6,1974,3,O,3137,.,.,.,1
TAS,6,f,26,1,O,30,6,1974,3,O,3213,.,.,.,1
TAS,6,f,27,1,O,30,6,1974,3,O,3400,.,.,.,1
TAS,6,f,28,1,O,30,6,1974,3,O,2747,.,.,.,1
TAS,6,f,29,1,O,30,6,1974,3,O,2661,.,.,.,1
TAS,6,f,30,1,O,30,6,1974,3,O,2655,.,.,.,1
TAS,6,f,31,1,O,30,6,1974,3,O,2405,.,.,.,1
TAS,6,f,32,1,O,30,6,1974,3,O,2425,.,.,.,1
TAS,6,f,33,1,O,30,6,1974,3,O,2446,.,.,.,1
TAS,6,f,34,1,O,30,6,1974,3,O,2334,.,.,.,1
TAS,6,f,35,1,O,30,6,1974,3,O,2240,.,.,.,1
TAS,6,f,36,1,O,30,6,1974,3,O,2314,.,.,.,1
TAS,6,f,37,1,O,30,6,1974,3,O,2249,.,.,.,1
TAS,6,f,38,1,O,30,6,1974,3,O,2162,.,.,.,1
TAS,6,f,39,1,O,30,6,1974,3,O,2002,.,.,.,1
TAS,6,f,40,1,O,30,6,1974,3,O,2116,.,.,.,1
TAS,6,f,41,1,O,30,6,1974,3,O,2032,.,.,.,1
TAS,6,f,42,1,O,30,6,1974,3,O,2067,.,.,.,1
TAS,6,f,43,1,O,30,6,1974,3,O,2247,.,.,.,1
TAS,6,f,44,1,O,30,6,1974,3,O,2176,.,.,.,1
TAS,6,f,45,1,O,30,6,1974,3,O,2054,.,.,.,1
TAS,6,f,46,1,O,30,6,1974,3,O,2213,.,.,.,1
TAS,6,f,47,1,O,30,6,1974,3,O,2113,.,.,.,1
TAS,6,f,48,1,O,30,6,1974,3,O,2353,.,.,.,1
