VIC, Exposure to risk (period 1x5), 	Last modified: 23 May 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1985-1989       50            103653.48       107686.28       211339.76
1985-1989       51            100936.78       104568.05       205504.83
1985-1989       52             98755.91       102084.65       200840.56
1985-1989       53             96640.02        99944.15       196584.17
1985-1989       54             95388.41        98765.39       194153.79
1985-1989       55             95277.51        98790.91       194068.42
1985-1989       56             95826.12        99375.98       195202.10
1985-1989       57             96497.62        99841.38       196339.00
1985-1989       58             97706.98       100300.72       198007.70
1985-1989       59             98691.75       100153.74       198845.49
1985-1989       60             99028.78        98844.88       197873.66
1985-1989       61             98552.19        96428.94       194981.13
1985-1989       62             98147.70        93766.87       191914.57
1985-1989       63             97145.86        90789.10       187934.97
1985-1989       64             95460.78        87588.48       183049.26
1985-1989       65             92864.60        83601.20       176465.80
1985-1989       66             88589.91        78374.41       166964.32
1985-1989       67             83435.80        72446.42       155882.22
1985-1989       68             79053.11        67320.71       146373.81
1985-1989       69             75064.04        62597.13       137661.17
1985-1989       70             71822.28        58615.44       130437.72
1985-1989       71             70519.57        56249.00       126768.57
1985-1989       72             70125.21        54624.56       124749.78
1985-1989       73             68649.74        52266.23       120915.97
1985-1989       74             66091.08        49037.93       115129.02
1985-1989       75             62667.11        45346.08       108013.19
1985-1989       76             58375.27        41166.16        99541.43
1985-1989       77             53977.46        36876.80        90854.26
1985-1989       78             50186.07        33068.80        83254.87
1985-1989       79             46239.18        29325.81        75564.99
1985-1989       80             41411.51        24865.75        66277.27
1985-1989       81             37750.64        21601.35        59351.99
1985-1989       82             33946.97        18513.75        52460.71
1985-1989       83             30262.98        15636.98        45899.96
1985-1989       84             27007.94        13047.35        40055.30
1985-1989       85             23862.29        10688.22        34550.51
1985-1989       86             20701.73         8612.88        29314.61
1985-1989       87             17755.95         6830.20        24586.15
1985-1989       88             15016.42         5312.42        20328.85
1985-1989       89             12432.30         4031.08        16463.38
1985-1989       90             10123.27         2976.20        13099.47
1985-1989       91              8122.92         2214.02        10336.93
1985-1989       92              6372.50         1684.95         8057.45
1985-1989       93              4898.69         1260.74         6159.43
