NT,  Exposures (Lexis triangle)	Last modified: 23 May 2023;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1972   70      1901       21.16       25.91       47.07
 1972   71      1901       18.91       25.24       44.14
 1972   71      1900       30.07       44.24       74.31
 1972   72      1900       29.49       44.91       74.40
 1972   72      1899       39.49       50.08       89.57
 1972   73      1899       34.50       43.66       78.16
 1972   73      1898       13.50       16.33       29.83
 1972   74      1898       13.50       15.33       28.83
 1972   74      1897       18.00       15.16       33.16
 1972   75      1897       17.16       14.75       31.91
 1972   75      1896       12.83       14.75       27.57
 1972   76      1896       10.66       14.08       24.74
 1972   76      1895       11.83       15.42       27.24
 1972   77      1895       10.50       15.57       26.07
 1972   77      1894       18.50       18.90       37.40
 1972   78      1894       14.82       16.07       30.89
 1972   78      1893        7.16       13.40       20.56
 1972   79      1893        6.58       11.66       18.25
 1972   79      1892       10.42        8.33       18.74
 1972   80      1892       14.45       12.97       27.41
 1972   80      1891       16.56       12.14       28.70
 1972   81      1891       15.40       11.80       27.20
 1972   81      1890       13.45       12.25       25.70
 1972   82      1890       12.76       11.59       24.35
 1972   82      1889        7.40       12.92       20.31
 1972   83      1889        7.40       11.92       19.31
 1972   83      1888        5.07        7.34       12.41
 1972   84      1888        5.07        6.83       11.89
 1972   84      1887        5.28        5.31       10.59
 1972   85      1887        5.12        5.31       10.42
 1972   85      1886        4.40        6.00       10.40
 1972   86      1886        4.22        6.00       10.23
 1972   86      1885        4.26        4.25        8.51
 1972   87      1885        4.26        4.25        8.51
 1972   87      1884        6.58        2.61        9.19
 1972   88      1884        6.58        2.61        9.19
 1972   88      1883        7.36        0.90        8.26
 1972   89      1883        6.71        0.90        7.61
 1972   89      1882        2.25        2.26        4.51
 1972   90      1882        1.57        1.75        3.32
 1972   90      1881        1.01        3.51        4.52
 1972   91      1881        1.01        3.01        4.01
 1972   91      1880        1.76        0.99        2.75
 1972   92      1880        1.76        0.99        2.75
 1972   92      1879        0.74        0.00        0.74
 1972   93      1879        0.74        0.00        0.74
 1972   93      1878        0.26        0.00        0.26
 1972   94      1878        0.26        0.00        0.26
 1972   94      1877        0.25        1.06        1.31
 1972   95      1877        0.25        0.54        0.79
 1972   95      1876        0.51        0.70        1.21
 1972   96      1876        0.51        0.22        0.73
 1972   96      1875        0.49        0.26        0.75
 1972   97      1875        0.49        0.26        0.75
 1972   97      1874        0.62        0.24        0.86
 1972   98      1874        0.62        0.24        0.86
 1972   98      1873        0.88        0.27        1.15
 1972   99      1873        0.88        0.27        1.15
 1972   99      1872        0.00        0.50        0.50
 1972   100     1872        0.00        0.50        0.50
 1972   100     1871        0.00        0.50        0.50
 1972   101     1871        0.00        0.50        0.50
 1972   101     1870        0.00        0.23        0.23
 1972   102     1870        0.00        0.23        0.23
 1972   102     1869        0.00        0.00        0.00
 1972   103     1869        0.00        0.00        0.00
 1972   103     1868        0.00        0.00        0.00
 1972   104     1868        0.00        0.00        0.00
 1972   104     1867        0.00        0.00        0.00
 1972   105     1867        0.00        0.00        0.00
 1972   105     1866        0.00        0.00        0.00
 1972   106     1866        0.00        0.00        0.00
 1972   106     1865        0.00        0.00        0.00
 1972   107     1865        0.00        0.00        0.00
 1972   107     1864        0.00        0.00        0.00
 1972   108     1864        0.00        0.00        0.00
 1972   108     1863        0.00        0.00        0.00
 1972   109     1863        0.00        0.00        0.00
 1972   109     1862        0.00        0.00        0.00
 1972   110+       .        0.00        0.00        0.00
 1973    0      1973      643.97      731.15     1375.12
 1973    0      1972      701.97      721.82     1423.78
 1973    1      1972      700.33      728.61     1428.93
 1973    1      1971      674.33      729.11     1403.43
 1973    2      1971      695.27      740.86     1436.13
 1973    2      1970      636.77      689.19     1325.96
 1973    3      1970      658.78      715.59     1374.37
 1973    3      1969      647.28      670.42     1317.70
 1973    4      1969      667.68      696.00     1363.68
 1973    4      1968      614.85      632.50     1247.35
 1973    5      1968      622.27      651.35     1273.62
 1973    5      1967      585.27      631.68     1216.95
 1973    6      1967      588.84      640.09     1228.93
 1973    6      1966      563.18      612.92     1176.10
 1973    7      1966      569.50      613.61     1183.11
 1973    7      1965      551.00      542.94     1093.94
 1973    8      1965      570.85      549.50     1120.35
 1973    8      1964      472.68      530.50     1003.18
 1973    9      1964      475.00      529.50     1004.50
 1973    9      1963      490.00      522.50     1012.50
 1973   10      1963      493.00      534.50     1027.50
 1973   10      1962      494.00      491.00      985.00
 1973   11      1962      496.17      487.00      983.17
 1973   11      1961      443.33      467.50      910.83
 1973   12      1961      448.50      466.00      914.50
 1973   12      1960      436.00      475.50      911.50
 1973   13      1960      433.50      472.34      905.84
 1973   13      1959      389.00      404.67      793.67
 1973   14      1959      393.00      404.50      797.50
 1973   14      1958      356.50      375.50      732.00
 1973   15      1958      356.09      374.25      730.34
 1973   15      1957      362.92      361.25      724.17
 1973   16      1957      380.00      373.00      753.00
 1973   16      1956      347.50      370.50      718.00
 1973   17      1956      375.59      403.59      779.17
 1973   17      1955      373.92      354.42      728.34
 1973   18      1955      428.67      403.49      832.16
 1973   18      1954      356.84      382.99      739.82
 1973   19      1954      418.77      445.08      863.85
 1973   19      1953      376.27      436.92      813.18
 1973   20      1953      451.08      515.86      966.94
 1973   20      1952      412.41      483.20      895.61
 1973   21      1952      488.00      568.76     1056.76
 1973   21      1951      458.00      543.76     1001.76
 1973   22      1951      538.50      631.85     1170.35
 1973   22      1950      521.00      603.18     1124.18
 1973   23      1950      604.77      694.09     1298.86
 1973   23      1949      552.27      670.42     1222.70
 1973   24      1949      606.85      727.07     1333.92
 1973   24      1948      597.18      659.07     1256.25
 1973   25      1948      652.76      695.26     1348.02
 1973   25      1947      614.76      714.26     1329.02
 1973   26      1947      649.92      749.22     1399.14
 1973   26      1946      582.76      743.88     1326.64
 1973   27      1946      622.29      766.48     1388.77
 1973   27      1945      539.79      701.65     1241.44
 1973   28      1945      569.00      732.77     1301.77
 1973   28      1944      497.50      647.27     1144.77
 1973   29      1944      511.09      645.85     1156.94
 1973   29      1943      477.92      618.18     1096.11
 1973   30      1943      488.00      626.49     1114.49
 1973   30      1942      405.00      558.99      963.99
 1973   31      1942      411.61      560.27      971.88
 1973   31      1941      386.28      543.60      929.88
 1973   32      1941      406.00      553.84      959.84
 1973   32      1940      386.00      555.67      941.67
 1973   33      1940      396.50      562.00      958.50
 1973   33      1939      336.00      493.66      829.66
 1973   34      1939      341.50      498.87      840.37
 1973   34      1938      284.00      455.70      739.70
 1973   35      1938      290.50      455.59      746.09
 1973   35      1937      281.00      414.92      695.92
 1973   36      1937      290.83      422.50      713.34
 1973   36      1936      266.67      388.00      654.67
 1973   37      1936      269.27      393.48      662.75
 1973   37      1935      297.27      418.15      715.41
 1973   38      1935      305.31      427.00      732.31
 1973   38      1934      236.14      341.00      577.14
 1973   39      1934      230.88      332.49      563.38
 1973   39      1933      212.22      317.49      529.71
 1973   40      1933      220.32      317.51      537.82
 1973   40      1932      206.65      309.51      516.15
 1973   41      1932      208.68      305.26      513.93
 1973   41      1931      192.34      284.76      477.10
 1973   42      1931      193.68      280.24      473.92
 1973   42      1930      238.84      353.24      592.09
 1973   43      1930      243.66      347.68      591.34
 1973   43      1929      191.00      295.35      486.34
 1973   44      1929      192.50      287.81      480.31
 1973   44      1928      172.50      269.15      441.65
 1973   45      1928      171.27      259.38      430.65
 1973   45      1927      190.77      261.21      451.98
 1973   46      1927      189.43      256.88      446.31
 1973   46      1926      176.10      262.05      438.15
 1973   47      1926      176.18      262.43      438.61
 1973   47      1925      193.34      281.10      474.44
 1973   48      1925      204.76      287.09      491.85
 1973   48      1924      167.76      247.42      415.18
 1973   49      1924      159.00      237.15      396.15
 1973   49      1923      127.00      217.31      344.31
 1973   50      1923      132.75      218.68      351.43
 1973   50      1922      143.75      205.34      349.09
 1973   51      1922      143.23      205.99      349.22
 1973   51      1921      132.23      198.99      331.22
 1973   52      1921      133.36      200.95      334.31
 1973   52      1920      155.70      234.12      389.81
 1973   53      1920      150.85      229.53      380.38
 1973   53      1919      133.51      201.70      335.21
 1973   54      1919      127.09      194.49      321.57
 1973   54      1918       94.92      138.99      233.91
 1973   55      1918       94.30      135.56      229.86
 1973   55      1917      100.30      134.56      234.86
 1973   56      1917      101.82      135.25      237.07
 1973   56      1916       89.15      119.75      208.90
 1973   57      1916       88.76      118.23      206.99
 1973   57      1915      111.76      137.40      249.15
 1973   58      1915      122.09      143.92      266.01
 1973   58      1914       90.42      124.09      214.51
 1973   59      1914       86.67      117.70      204.37
 1973   59      1913       68.34      106.36      174.70
 1973   60      1913       71.33      103.03      174.35
 1973   60      1912       64.33       94.53      158.85
 1973   61      1912       66.00       91.59      157.59
 1973   61      1911       70.50       89.93      160.43
 1973   62      1911       73.17       84.67      157.83
 1973   62      1910       83.33       90.33      173.66
 1973   63      1910       87.00       86.83      173.83
 1973   63      1909       65.00       80.17      145.16
 1973   64      1909       62.08       77.25      139.33
 1973   64      1908       43.42       51.25       94.67
 1973   65      1908       43.58       50.41       93.99
 1973   65      1907       38.92       57.08       95.99
 1973   66      1907       39.99       56.67       96.66
 1973   66      1906       33.99       46.33       80.32
 1973   67      1906       34.66       45.08       79.75
 1973   67      1905       52.33       66.92      119.25
 1973   68      1905       54.58       68.50      123.08
 1973   68      1904       38.92       50.50       89.41
 1973   69      1904       35.75       46.17       81.91
 1973   69      1903       23.25       42.83       66.08
